Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [549] __static_initialization_and_destruction_0(int, int) [565] std::_Vector_base<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_Vector_base() [78] std::vector<int, std::allocator<int> >::operator[](unsigned long)
  [29] mutate(std::vector<int, std::allocator<int> >&) [566] std::_Vector_base<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::~_Vector_base() [181] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl()
  [84] __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [523] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [198] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl()
  [81] void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [524] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [34] std::__cxx11::_List_base<int, std::allocator<int> >::_M_dec_size(unsigned long)
  [85] __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [525] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [89] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node()
  [87] void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [495] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [86] std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long)
 [194] __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [526] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [25] std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*)
 [197] __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [419] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [77] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator()
 [423] __gnu_cxx::new_allocator<std::thread>::deallocate(std::thread*, unsigned long) [527] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [192] std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear()
 [341] void __gnu_cxx::new_allocator<std::thread>::destroy<std::thread>(std::thread*) [528] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [203] std::__cxx11::_List_base<int, std::allocator<int> >::_List_base()
 [406] __gnu_cxx::new_allocator<std::thread>::allocate(unsigned long, void const*) [296] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [202] std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base()
 [345] void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > > >(std::thread*, void (&)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > >&&) [297] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [21] std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&)
 [292] void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&) [298] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [80] std::__cxx11::list<int, std::allocator<int> >::end()
 [463] __gnu_cxx::new_allocator<std::thread>::new_allocator() [299] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [97] std::__cxx11::list<int, std::allocator<int> >::begin()
 [464] __gnu_cxx::new_allocator<std::thread>::~new_allocator() [300] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [16] std::__cxx11::list<int, std::allocator<int> >::erase(std::_List_const_iterator<int>)
 [550] __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::deallocate(std::vector<unsigned char, std::allocator<unsigned char> >*, unsigned long) [301] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [15] std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>)
 [551] __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::allocate(unsigned long, void const*) [270] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [23] void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&)
 [552] __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::new_allocator() [302] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [22] std::__cxx11::list<int, std::allocator<int> >::push_back(int const&)
 [553] __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::~new_allocator() [303] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [200] std::__cxx11::list<int, std::allocator<int> >::list()
 [511] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [129] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [195] std::__cxx11::list<int, std::allocator<int> >::~list()
 [512] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [233] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [187] std::__detail::_List_node_header::_M_init()
  [52] void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [159] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [185] std::__detail::_List_node_header::_List_node_header()
 [513] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [193] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [172] std::__detail::_Mod<unsigned long, 2147483647ul, 16807ul, 0ul, true, true>::__calc(unsigned long)
 [514] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [122] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [508] std::__detail::_Mod<unsigned long, 2147483647ul, 1ul, 0ul, true, true>::__calc(unsigned long)
 [440] __gnu_cxx::new_allocator<bool>::new_allocator() [114] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [173] unsigned long std::__detail::__mod<unsigned long, 2147483647ul, 16807ul, 0ul>(unsigned long)
 [436] __gnu_cxx::new_allocator<bool>::~new_allocator() [160] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [509] unsigned long std::__detail::__mod<unsigned long, 2147483647ul, 1ul, 0ul>(unsigned long)
 [293] __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [254] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data const&) [320] void std::_Construct<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> > const&>(std::vector<unsigned char, std::allocator<unsigned char> >*, std::vector<unsigned char, std::allocator<unsigned char> > const&)
 [294] __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [284] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&) [59] void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
 [268] __gnu_cxx::new_allocator<unsigned char>::new_allocator(__gnu_cxx::new_allocator<unsigned char> const&) [235] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [376] void std::_Construct<int>(int*)
 [554] __gnu_cxx::new_allocator<unsigned char>::new_allocator() [126] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [584] unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag)
 [266] __gnu_cxx::new_allocator<unsigned char>::~new_allocator() [107] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [206] int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
